video_id,video_title,video_published_at,comment_id,author,comment_text,like_count,reply_count,published_at,updated_at
OQ1jYZ56JuA,10 Smartphone Dengan Bateri Besar Tak Masuk Akal! 🔥,2026-04-29T12:00:51Z,UgwaCd9fMbniwOL7KSF4AaABAg,@muhammadhafiz6274,"Support 5G tak di Malaysia Honor Power 2 colour oren tu yang bateri 10,080 mah",0,1,2026-04-29T14:28:12Z,2026-04-29T14:28:12Z
OQ1jYZ56JuA,10 Smartphone Dengan Bateri Besar Tak Masuk Akal! 🔥,2026-04-29T12:00:51Z,Ugxp98ZQ-Th3OEj3cvB4AaABAg,@14bqdonk,Jangan buat tattoo di tangan kanan ya sayang❤,1,1,2026-04-29T12:52:27Z,2026-04-29T12:52:27Z
OQ1jYZ56JuA,10 Smartphone Dengan Bateri Besar Tak Masuk Akal! 🔥,2026-04-29T12:00:51Z,UgwtBzqtpjP2uLHvPDh4AaABAg,@hypertribute6115,Teknologi China,0,0,2026-04-29T12:24:13Z,2026-04-29T12:24:13Z
OQ1jYZ56JuA,10 Smartphone Dengan Bateri Besar Tak Masuk Akal! 🔥,2026-04-29T12:00:51Z,UgwKm67dTe85-MTVw5B4AaABAg,@shidee91,kelakar cara dia sebut miliamp hour. 🤣,0,0,2026-04-29T14:49:40Z,2026-04-29T14:49:40Z
OQ1jYZ56JuA,10 Smartphone Dengan Bateri Besar Tak Masuk Akal! 🔥,2026-04-29T12:00:51Z,UgytLguOAK5oGXWONjN4AaABAg,@jonsnow5971,Bro .. pasni buat video comparison CN set dgn Global.. apa kekurangan & kelebihan..apa yg perlu dibuat .apa problem mcm noti & apps yg x support.. CN ni x suggest pki ke ato bole jer,1,0,2026-04-30T01:08:11Z,2026-04-30T01:08:11Z
OQ1jYZ56JuA,10 Smartphone Dengan Bateri Besar Tak Masuk Akal! 🔥,2026-04-29T12:00:51Z,UgxmlMuSsH_3Im2SPeR4AaABAg,@shahrulzahri9774,IPhone noob....,5,4,2026-04-29T12:30:42Z,2026-04-29T12:30:42Z
OQ1jYZ56JuA,10 Smartphone Dengan Bateri Besar Tak Masuk Akal! 🔥,2026-04-29T12:00:51Z,UgzHaX21meO4eNaSL254AaABAg,@afizi1213,"5:16 aku lagi suka yang mcm ni sebab dia ada 2 bateri maksudnya nak abis tu lama sebab dia ada pembahagian mcm xiaomi lama aku 3300 mah ja yg akan sedut dulu 300 mah lepastu baru bateri besar dia ,best tapi perfomance ja tak best aku beli dulu mahal oh dekat 700 spek bodo jaa",1,0,2026-04-30T10:21:46Z,2026-04-30T10:21:46Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,UgxpVmlAyKqlaLu7sQ94AaABAg,@KadenCanterbury,"Iphone cuma ecosystem,Logo premium tapi fungsi only untuk bekerja dan bergaya, bukan untuk gaming. Iphone harga jual logo dan brand, sedangkan sistem AI siri di iPhone memang bermasalah dibandingkan AI dekat Android.",3,0,2026-04-24T02:01:26Z,2026-04-24T02:01:26Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,UgzkiscccZgDiOxKdnV4AaABAg,@roonadahuys2029,"Bang ahad lepas nampak dekat putrajaya, shoot untuk video ni rupanya. Padu juga oppo ni.",1,0,2026-04-23T16:16:29Z,2026-04-23T16:16:29Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,UgzbSh5aBUa0ldY5V9B4AaABAg,@黑夜天使7,"tak kot..baru je angkat magic 8 pro hahahaha..iphone buat keje,magic 8 pro buat ambik gambar😂😂",5,0,2026-04-24T06:24:40Z,2026-04-24T06:24:40Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,UgzMa47F-xd2f2VNZsN4AaABAg,@lan.luraza,X300 Ultra VS Oppo Ultra plsss.. iphone bukan level nyaa,1,0,2026-05-06T11:15:46Z,2026-05-06T11:15:46Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,Ugy2fZptQyQFtpC3GsJ4AaABAg,@ShahRizan_83,Assalammualaikum warahmatullahi wabarakatuh Ipoh Perak hadir support,1,0,2026-04-23T12:02:52Z,2026-04-23T12:02:52Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,UgxSFuO4Pyu4pWTiwCJ4AaABAg,@mizarienation,otw sudah order huhuhuhu.. pengguna dari xiaomi 12 pro sudah masa tukar ke oppo ini lak... genap hampir 5 tahun guna xiaomi ni nk try oppo flagship lak mcm ne lak..,1,0,2026-04-27T15:09:02Z,2026-04-27T15:11:25Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,UgyCYRyRRvLEOjED8iZ4AaABAg,@mynamerichfamous,"Apple sekarang jual logo premium, bukan teknologi premium.

200MP vs sensor kecil, tapi masih nak cakap sama level? memang tak masuk akal.

Zoom pun OPPO dah pergi 10x optical, iPhone masih main selamat.

Dulu orang kata Android warna fake, sekarang OPPO lagi natural dari iPhone.

iPhone bateri kecil, charging perlahan, tapi harga makin tinggi tiap tahun.

Apple upgrade tiap tahun nampak macam tambah harga je, OPPO pula lompat teknologi terus.

2026 masih defend kamera iPhone? OPPO dah bagi hasil gambar level kamera sebenar.

Fanboy cakap ‘natural’, tapi bila zoom sikit terus pecah.

Realitinya, ramai beli iPhone sebab ecosystem, bukan sebab kamera pun.

Sekarang OPPO bukan sekadar lawan iPhone, dia dah mula tinggalkan. Tinggal yang tak nak move on je masih defend.

Kalau kamera iPhone dah cukup power, kenapa ramai content creator dah mula guna Android?

Beli phone mahal tapi takut guna zoom, itu bukan flagship, itu sekadar nampak premium.

Kalau beli sebab logo, ambil Apple. Kalau beli sebab performance kamera, OPPO memang jauh ke depan.",39,19,2026-04-23T14:28:15Z,2026-04-23T14:28:15Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,Ugw6Ak42UG76kNVy9Vx4AaABAg,@jaiwinchester31,due2 pon lebih kurang same je kne tapau jauh.. 😂,1,0,2026-04-23T12:35:58Z,2026-04-23T12:35:58Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,UgwtI4N07iaQz1zM2xd4AaABAg,@grimmjawwww79,"Walaupun ada phone lain yg setanding atau lebih bagus dr iphone, org tetap pilih iphone sbb pakai iphone boleh buka mata org keliling..",2,1,2026-04-24T05:47:00Z,2026-04-24T05:47:00Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,Ugw2pFRVIDPNT6z1YAZ4AaABAg,@nizarnadin8448,Wah best la fon opipo ni..,0,0,2026-04-24T01:36:49Z,2026-04-24T01:36:49Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,Ugx9VwkL6EJgMQVCK8h4AaABAg,@raraXhana,"aku tak faham kenapa ramai youtuber bercakap video iphone lebih baik.tp xde justifikasi.mcm ko nampak kucing A dgn kucing B.ko ckp kucing B lagi cantik.bila org tny kenapa cantik,ko just ckp pada aku kucing B lebih cantiklahh..bila tny sebab dia x boleh/xpernah nak terangkan.

kalau mcm ni jenis youtuber pendapatnya x valid pun.just nak buat video dan monetization saja.

ada org mmg just to watch the video.just enjoy.tp aku percaya ramai tengok video comparison ni nak buat keputusan.",0,0,2026-05-07T07:59:02Z,2026-05-07T07:59:02Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,Ugw11ynd_2yLZIuvjSJ4AaABAg,@raziffirdaus2305,Slm fuzz lcd phone apa yg paling cantik tgk kalo nk tgk movie?,0,0,2026-05-01T17:48:03Z,2026-05-01T17:48:03Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,UgzjvKr-o5mxBs8Ou1B4AaABAg,@alfiexnakama4678,"ISHIT dkt Malaysia ni x kira lah flagship Android tu sangat kedepan dari segi hardware sekalipun dengan Sony LYTIA-901 camera sensor tetap ayat fans2 iShit ""android upload gmbr pecah2"" diorg compared dengan android yg midrange dan entry level betapa teruk nya fans2 iShit dkt Malaysia ni . ISHIT dkt Malaysia ni adalah satu SOCIAL STATUS walaupun innovation android advanced kedepan . ""Alah nanti upload gmbr dkt IG gmbr pecah jugak"" pegang Find X9 Ultra pun x diorg banding guna kepala sendiri je 😂",0,0,2026-04-25T09:59:10Z,2026-04-25T09:59:10Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,UgwHcwNhkvClUQ4_dvV4AaABAg,@eastmoney83,Aku pakai Find X8 pro camera biasa ja rasa... Kalau byk pakai camera byk shutter lag... Compare dgn VIVO X70 Pro+.. Personally aku prefer VIVO X series... Jgn kecam naa... Ni pendapat peribadi aku la..,2,1,2026-04-25T08:21:43Z,2026-04-25T08:21:43Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,UgyOc-Gr4VTs2BB-Jo14AaABAg,@2en2i,"Great camera hardware by oppo.. but for me videography still iPhones.. skrg ni modern social media era,, consumers akan pilih iPhone sbab update media status iPhone is the best.. sya guna android s26u and tgh tggu iPhone 18 series 😂..",0,0,2026-04-28T00:44:25Z,2026-04-28T00:44:25Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,UgwAT5rXJU5ls2u-UMh4AaABAg,@akula9060,Apple dah boleh timbang kilo kot..lelong murah² boleh la😂😂😂😂😂,1,0,2026-04-23T15:23:44Z,2026-04-23T15:23:44Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,Ugx18jGm3LPVovMcm_l4AaABAg,@fckngflva,vivo x300 ultra takda review kw,0,0,2026-04-25T12:04:40Z,2026-04-25T12:04:40Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,Ugwf9DDNoWOgLMyEJ9p4AaABAg,@hamdanabdrazak2034,Oppo find x 9 ultra dah peak untuk sebuah phone. Find x 10 ultra nk upgrade apa lagi. Nk tingkatkan Kapasiti bateri dan megapixel kamera.,1,1,2026-04-24T00:02:00Z,2026-04-24T00:02:00Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,UgwGmvBzSNJyDk-28rx4AaABAg,@seoulnazlee,mantap..tapi telescope lens jual asing..rm2k lebih..mampuihjj,1,1,2026-04-25T10:18:38Z,2026-04-25T10:18:38Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,UgzZ3zi22NUp4iCstUp4AaABAg,@akupalsupalsuselamanya4844,"Ktanya dlm video ni :  ""tapi pernahkah korang terfikir, yang kalau ada sebuah smartphone yang memang direka khas untuk kamera?""

😏😏
Fokus pada kamera? Ada! SONY XPERIA!!

Dari dulu aku perasan, youtuber atau pembuat konten berkenaan smartphone dan gajet di Malaysia ni tidak pernah fokus dengan jenama Sony sebab mereka terlalu fokus chip,populariti dan smartphone yang mendapat penerimaan secara di peringkat : umum.

Ada juga beberapa youtuber ""present"" xperia 1 series ni tapi ""pening"" dengan fungsi kamera. Dan maklumat tak sampai kepada viewers. Apa sebenarnya Sony Xperia ni.

Aku faham kenapa, sebab banyak dari mereka cuma review berdasarkan standard asas peningkatan kualit phone, iaitu chip, model, software, hardware dan kamera secara umum. Sony Xperia mungkin tak sebagus phone kebanyakan kalau bercakap berkenaan hal-hal basic. Tapi kamera? 

Youtuber luar seperti Olle Nillson ,atau Tony & Chelsea Northrup, mereka sangat menghargai xperia sony, bahkan membuka mata aku terhadap Xperia 1 series. Dan mereka adalah professional dalam bidang videografi dan fotografi. 


Aku pengguna setia xperia. Dan aku guna xperia 1 vi. Setakat ini belum ada kamera phone sebagus sony xperia - KALAU TAHU MAIN MANUAL ( ada ilmu dan pengalaman dengan kamera professional).


Dan mungkin untuk handphone  Oppo find X9 ni aku boleh puji. Sebab fokus kamera.

Tapi ianya tetap untuk orang yang suka tangkap gambar dan go! Sebab tak perlu pikir banyak. Dan hasil kebabom. So itulah yg aku paham.",13,5,2026-04-23T15:58:38Z,2026-04-24T09:57:35Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,UgwyFAxRIrqQtDAS1SN4AaABAg,@abibshah2430,Nak tanya dia ada feature utk create dual APP tak? Please ada sapa2 tahu tolong jawab.. tq,1,1,2026-04-24T12:35:52Z,2026-04-24T12:35:52Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,UgxZ6CaBrltBtiEXdXR4AaABAg,@_pghere1099,"So kalau katalah compare FX9U dgn X300U, mana jd pilihan fuzz ?",1,1,2026-04-23T18:22:21Z,2026-04-23T18:22:21Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,UgySSC800_bWmjP5A5p4AaABAg,@farishaziq2632,Cantik didlm fon je ke? Klu up dlm media sosial pecah2 jugak ke?,3,9,2026-04-23T12:29:19Z,2026-04-23T12:29:19Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,UgzMw7SK8QgbPMk0p014AaABAg,@HangNawa2024,Geram je tgk....baru sebat x9 Pro.....blh tgk dulu je la,0,2,2026-04-23T13:04:45Z,2026-04-23T13:04:45Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,Ugwh7jxA7dpyMR_zQUp4AaABAg,@shahrulzahri9774,Iphone noob....,0,0,2026-04-23T13:13:11Z,2026-04-23T13:13:11Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,Ugx-qPPHVpkF-IT26z94AaABAg,@muhammadfaiz1909,Xhabis2 dngan camera haa .. ko beli jela camera senang... xhbis2 smbang psal cam,1,2,2026-04-25T03:42:37Z,2026-04-25T03:42:37Z
On32ZyPzyK8,OPPO Find X9 Ultra Terlalu Bagus Sampai iPhone 17 Pro Kena Tinggal Jauh!,2026-04-23T12:00:42Z,UgwDhHegXynJ0AZ-fbB4AaABAg,@KadenCanterbury,"Iphone cuma ecosystem,Logo premium tapi fungsi only untuk bekerja dan bergaya, bukan untuk gaming. Iphone harga jual logo dan brand, sedangkan sistem AI siri di iPhone memang bermasalah dibandingkan AI dekat Android.",0,0,2026-04-24T02:01:46Z,2026-04-24T02:01:46Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgwvGBT8uLcdufb79FB4AaABAg,@mynamerichfamous,"Orang beli iPhone 17 Pro bukan sebab spec, tapi sebab logo

HONOR 600 Pro bateri 7000mAh
iPhone 17 Pro masih bateri kecil tapi fanboy kata “cukup dah”

HONOR 600 Pro zoom 120x
iPhone zoom sikit je pun fanboy kata “quality lagi penting”

HONOR 600 Pro 8000 nits brightness
iPhone tak sampai pun, tapi fanboy kata “Apple lebih natural”

HONOR ada AI gila-gila siap gambar jadi video
iPhone tunggu update… tunggu lagi… tunggu lagi

HONOR Snapdragon 8 Elite
iPhone spec biasa pun fanboy tetap kata “smooth gila”

HONOR bawah RM3000 dah level flagship
iPhone 17 Pro harga kayangan tapi upgrade ciput

Realitinya bukan iPhone terlalu power
Tapi fanboy terlalu setia tanpa fikir

Analoginya mudah
HONOR bagi kereta full spec harga mampu milik
Apple bagi basikal mahal, tapi sebab logo Apple orang tetap bangga

Ini bukan soal Apple tak bagus
Ini soal Apple bagi sikit tapi ambil untung banyak

Kalau Apple buat benda sama macam HONOR
Confirm fanboy jerit “innovation gila” 🤣",31,8,2026-04-22T15:42:47Z,2026-04-22T15:42:47Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgzjsMsQEbaXzRAFMHl4AaABAg,@edwinzainudin9272,"Apa yang aku suka Honor fon ni banding dengan fon Android yang lain2 tu adalah apps Gallery dier..kemas, teratur & boleh customize. Sebagai Jurufoto, aku tak beli fon flagship sebab bagi aku harga tinggi tu tak berbaloi untuk sebuah fon. Walau sehebat mana sekalipun spek kamera pada fon flagship ni, masih tak setanding kualiti dengan hasil gambar dari kamera mirrorless.",5,0,2026-04-22T20:24:39Z,2026-04-22T20:24:39Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,Ugyut_kU7xvpSmg-jGZ4AaABAg,@justbringit1541,"8000nits terang superb tu. fuzz.
Aku guna X9D tu pun 6000nits. Aku bawak kat outdoor betul² terik tu levelnya atas lebih dari setengah sikiittt je. Tu jelas giler dah. Padahal aku guna auto tu, bukan kita letak pada peak brightness dia secara manual.",5,2,2026-04-22T14:21:09Z,2026-04-22T14:21:09Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgzHx0oWwzMVd8H_C7R4AaABAg,@aqilrafael332,Okay lah ni. Aku pun main efootball je so dah sedap dah ni,0,0,2026-04-22T16:03:29Z,2026-04-22T16:03:29Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgygzMhnJ7_v7YziMTV4AaABAg,@616dora,2tahun sofware update lebih baik tak nak beli,1,0,2026-04-23T22:20:56Z,2026-04-23T22:20:56Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgyoP1C-6f7qQsot6TR4AaABAg,@faizzakaria5111,😍,1,0,2026-04-22T12:06:43Z,2026-04-22T12:06:43Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,Ugw_eGK5Odavp4QF75R4AaABAg,@azroyozil,Dah order 1,0,0,2026-04-23T00:22:40Z,2026-04-23T00:22:40Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgxgjVSldLHl9Dwa6SB4AaABAg,@che125z5,Honor lagi cantikkk...,1,0,2026-04-23T08:36:11Z,2026-04-23T08:36:11Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,Ugxr3BIHPTsd9375euh4AaABAg,@johnCena4994,ADAKAH CAJ BATERI DIA WIRELESS ? BOLEH CAJ BATERI MCM iphone ke? magnet bateri ?,0,0,2026-04-22T15:37:12Z,2026-04-22T15:37:12Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgwbJuYyMfT0kSzgUtJ4AaABAg,@puteratarttelor,Salam bos nk tny AI yg honor bg tu free limited time kan?,0,0,2026-04-25T15:12:32Z,2026-04-25T15:12:32Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgzgDC0PeuGAJ73-WQd4AaABAg,@kampretwei4003,Bang.. ai image to video tu termasuk dlm Ai yg dia bagi free 3 bulan tu ke? Atau Ai image to video tu permanent bole pakai free sampai bila2,0,0,2026-04-27T00:25:57Z,2026-04-27T00:25:57Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgwPWsOmVkEFUPDQ_NB4AaABAg,@froghijau,"harga tak bole tipu, iphone memang lebih premium lebih mewah level iphone memang level orang kaya2 level mentri level orang berduit iphone berstatus barang mewah sejak dulu lagi kita tgk je la secanggih honor pon tetap design iphone jugak dia tiru😂😂",2,2,2026-04-23T12:32:03Z,2026-04-23T12:32:03Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgyavEYj95jz4SNi15Z4AaABAg,@fiqr21,Saya kekal guna ip17 pro sbb bru lg agkt😂 tp mcm menarik btul honor ni🥹🥹🥹,0,0,2026-04-26T07:58:10Z,2026-04-26T07:58:10Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgzlvtsIUOxWBemwksd4AaABAg,@aizatahchong3805,done order warna putihhh..bulan depan makan telooo,4,3,2026-04-22T14:00:17Z,2026-04-22T14:00:17Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgyDfb4kWon9SKZaC_R4AaABAg,@TheMejar87,Kenapalah mesti nk ikut design buah tu?,2,1,2026-04-24T13:36:58Z,2026-04-24T13:36:58Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,Ugy5PKFIS1i9NyFv6a14AaABAg,@KidSensei-GT3RS,nasib baik takde pencerahan 😂,0,0,2026-04-22T14:55:19Z,2026-04-22T14:55:19Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgwVB4K2t09BPcnJQyx4AaABAg,@iamsyakeeb,Support esim tk?,0,0,2026-04-23T07:25:57Z,2026-04-23T07:25:57Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgzQWkRdTnsCkrV5odB4AaABAg,@szewei85,Haha chun,0,0,2026-04-23T23:15:10Z,2026-04-23T23:15:10Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgwdgCwWNk4SHZTzTep4AaABAg,@remixdangdutchi1040,Suze kecil dan tak bestlah bang,2,1,2026-04-22T12:10:09Z,2026-04-22T12:10:09Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgzLuD7cFxKDXUjkHjF4AaABAg,@JefriNico-m7d,"Kalo keje malaysia sebulan 2 bole beli,, kalo kat indo😅",0,3,2026-04-23T01:58:57Z,2026-04-23T01:58:57Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,Ugx5_i0q72UOBvymoIl4AaABAg,@cxainz1449,first,2,0,2026-04-22T12:00:56Z,2026-04-22T12:00:56Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgxeP67_7sQ9340wd_B4AaABAg,@remixdangdutchi1040,Second,0,0,2026-04-22T12:08:10Z,2026-04-22T12:08:10Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgwfCera9JUCxIeT79t4AaABAg,@azmanchanel5118,Nmpk pelik kamera tengah bujur tu baik pkai design yg x mirip iphone lg cntik kot,2,0,2026-04-22T12:39:01Z,2026-04-22T12:39:01Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,Ugy9tpB3fHyBZgBE5mN4AaABAg,@JuanChok-d2u,"Dah oder,tapi cancel...
aku beli phone nak pakai lama.5tahun minimum.. tanya punya tanya, os support 2 tahun. terus cancel..hmmm
tunggu xiaomi 17t series pulak..",2,3,2026-04-23T04:28:35Z,2026-04-23T04:28:35Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgxK1PS7P9UplS4oLs54AaABAg,@halimmorad544,"Dh order...3 hari juga, tunggu...",0,0,2026-05-01T07:20:58Z,2026-05-01T07:20:58Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgwHX91wd1WNso53_st4AaABAg,@mohdismail-o1k,3k cuma dapat OS update 2x saja. lemah betul honor,2,1,2026-04-23T07:36:24Z,2026-04-23T07:36:24Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgwZxPMrIJu7Z2hfeZF4AaABAg,@shahrulzahri9774,IPhone noob....,5,0,2026-04-22T12:37:05Z,2026-04-22T12:37:05Z
1oKlyFpqWoE,HONOR 600 Pro Tiru iPhone 17 Pro? – Banyak Benda Ramai Tak Tahu!,2026-04-22T12:00:06Z,UgwS5awbT2DPBOk9d9l4AaABAg,@shakim.99,17pm betterlah,0,0,2026-04-23T12:17:45Z,2026-04-23T12:17:45Z
_zKQQKrgQiM,Sebab Tim Cook Tinggalkan Apple! – Perubahan Besar Akan Berlaku?!,2026-04-21T13:01:10Z,UgwEZtJkYBHQueZS3Dp4AaABAg,@azimkamisan,"Zaman start show off smartphone ni zaman twitter. tweet via iPhone, tweet via Blackberry, tweet via Mobile Web (paling koman)",17,0,2026-04-22T06:17:14Z,2026-04-22T06:17:14Z
_zKQQKrgQiM,Sebab Tim Cook Tinggalkan Apple! – Perubahan Besar Akan Berlaku?!,2026-04-21T13:01:10Z,Ugz7Q-PdvrDVf7VuLLR4AaABAg,@info4yan,Apple adalah Steve Jobs dan Steve Jobs adalah Apple,8,0,2026-04-22T02:52:45Z,2026-04-22T02:52:59Z
