listing_id,product,price,original_price,condition,seller,time_posted,likes,listing_url,source_url,category,buyer_protection,delivery_info
1433216313,Camelia - Duniaku CD Album,RM20,,Lightly used,BudakKecikk,,3.0,https://www.carousell.com.my/p/camelia-duniaku-cd-album-1433216313/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1343300526,Gibson LesPaul Studio Sunburst Electric Guitar x SewaSampaiBeli,RM188,,Like new,kingsgitar,,9.0,https://www.carousell.com.my/p/gibson-lespaul-studio-sunburst-electric-guitar-x-sewasampaibeli-1343300526/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1437590325,🎧 Hercules DJ Controller : 🔥 FREE 500+ Multi-Genre DJ Tracks Collection Included 🔥,RM550,,Like new,karzmil,,,https://www.carousell.com.my/p/🎧-hercules-dj-controller-🔥-free-500-multi-genre-dj-tracks-collection-included-🔥-1437590325/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1434917305,"🥁New Stainless Steel Snare Drum 13""🥁",RM99,,Brand new,cashconvertersklang,,6.0,https://www.carousell.com.my/p/🥁new-stainless-steel-snare-drum-13-🥁-1434917305/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1437590129,Roland FP30X black with 3pedal wood stand with bench (used),"RM3,000",,Well used,zechstjw,,,https://www.carousell.com.my/p/roland-fp30x-black-with-3pedal-wood-stand-with-bench-used-1437590129/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1437078231,Beyond IV Cassette Tape,RM80,,Well used,viona8559,,4.0,https://www.carousell.com.my/p/beyond-iv-cassette-tape-1437078231/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1437166439,Taylor Big Baby Guitar,"RM1,500",,Well used,weichuanalken,,2.0,https://www.carousell.com.my/p/taylor-big-baby-guitar-1437166439/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1430302541,Hofner ignition Violin Bass Guitar,"RM2,000",,Lightly used,chindian.mafia,,27.0,https://www.carousell.com.my/p/hofner-ignition-violin-bass-guitar-1430302541/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1432907558,Fender Rumble 500 V3 – Bass Combo Amp,"RM3,100",,Like new,usamah95,,5.0,https://www.carousell.com.my/p/fender-rumble-500-v3-–-bass-combo-amp-1432907558/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
1436004719,Tech 21 NYC SansAmp Bass Driver DI,RM800,,Lightly used,jazleychua,,7.0,https://www.carousell.com.my/p/tech-21-nyc-sansamp-bass-driver-di-1436004719/,https://www.carousell.com.my/categories/hobbies-toys-6245/music-media-14/,hobbies toys > music media,False,
