url,job_id,title,company,salary,job_type,location,date_posted,skills,source_combo
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,part-time-kedah
https://www.maukerja.my/job/15678500-delivery-rider-part-time-dominos-pizza-alor-setar-2,15678500,Delivery Rider (Part Time) ( Domino's Pizza Alor Setar 2 ),Domino's Pizza,"Up to MYR2,500 Sebulan",N/A,"Alor Setar, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/15678502-delivery-rider-part-time-dominos-pizza-jitra,15678502,Delivery Rider (Part Time) ( Domino's Pizza Jitra ),Domino's Pizza,"Up to MYR2,500 Sebulan",N/A,"Jitra, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/15678506-delivery-rider-part-time-dominos-taman-batik,15678506,Delivery Rider (Part Time) ( Domino’s Taman Batik ),Domino's Pizza,"Up to MYR2,500 Sebulan",N/A,"Sungai Petani, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/15678503-delivery-rider-part-time-dominos-pizza-aman-jaya,15678503,Delivery Rider (Part Time) ( Domino's Pizza Aman Jaya ),Domino's Pizza,"Up to MYR2,500 Sebulan",N/A,"Sungai Petani, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/15678504-delivery-rider-part-time-dominos-pizza-sungai-petani,15678504,Delivery Rider (Part Time) ( Domino's Pizza Sungai Petani ),Domino's Pizza,"Up to MYR2,500 Sebulan",N/A,"Sungai Petani, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/15678501-delivery-rider-part-time-dominos-pizza-alor-setar-1,15678501,Delivery Rider (Part Time) ( Domino's Pizza Alor Setar 1 ),Domino's Pizza,"Up to MYR2,500 Sebulan",N/A,"Alor Setar, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/15678493-crew-member-full-time-dominos-pizza-jitra,15678493,Crew Member (Full Time) ( Domino's Pizza Jitra ),Domino's Pizza,"Up to MYR1,700 Sebulan",N/A,"Jitra, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/15678491-crew-member-full-time-dominos-pizza-alor-setar-2,15678491,Crew Member (Full Time) ( Domino's Pizza Alor Setar 2 ),Domino's Pizza,"Up to MYR1,700 Sebulan",N/A,"Alor Setar, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/15678510-crew-member-part-time-dominos-pizza-aman-jaya,15678510,Crew Member (Part Time) ( Domino's Pizza Aman Jaya ),Domino's Pizza,Up to MYR8.72 Sejam,N/A,"Sungai Petani, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/15678507-crew-member-part-time-dominos-pizza-alor-setar-2,15678507,Crew Member (Part Time) ( Domino's Pizza Alor Setar 2 ),Domino's Pizza,Up to MYR8.72 Sejam,N/A,"Alor Setar, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/26266675-kru-kasual-hari-raya-haji-mcdonalds-langkawi,26266675,Kru Kasual - Hari Raya Haji ( McDonald's Langkawi ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),Up to MYR15 Sejam,N/A,"Langkawi, Kedah",16 days ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/26266804-kru-kasual-hari-raya-haji-mcdonalds-pandu-lalu-langkawi-kuah,26266804,Kru Kasual - Hari Raya Haji ( McDonald's Pandu Lalu Langkawi Kuah ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),Up to MYR15 Sejam,N/A,"Langkawi, Kedah",16 days ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/26266824-kru-kasual-hari-raya-haji-mcdonalds-underwater-world-langkawi,26266824,Kru Kasual - Hari Raya Haji ( McDonald's Underwater world Langkawi ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),Up to MYR15 Sejam,N/A,"Langkawi, Kedah",16 days ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/26425397-part-time-pembantu-operasi-operator-pembungkusan-semula,26425397,Part-Time Pembantu Operasi / Operator Pembungkusan Semula,Ocean Papa Sdn Bhd,"MYR1,700 - MYR2,000 Sejam",Separuh Masa,"Sungai Petani, Kedah",3 days ago,"Food Safety Standards, Quality Control",part-time-kedah
https://www.maukerja.my/job/26266862-kru-kasual-hari-raya-haji-mcdonalds-jazz-kulim-dt,26266862,Kru Kasual - Hari Raya Haji ( McDonald’s Jazz Kulim DT ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),Up to MYR15 Sejam,N/A,"Kulim, Kedah",16 days ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/26266784-kru-kasual-hari-raya-haji-mcdonalds-pandu-lalu-kulim-f,26266784,Kru Kasual - Hari Raya Haji ( McDonald's Pandu Lalu Kulim (F) ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),Up to MYR15 Sejam,N/A,"Kulim, Kedah",16 days ago,Any Skill,part-time-kedah
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,part-time-kedah
https://www.maukerja.my/job/26266823-kru-kasual-hari-raya-haji-mcdonalds-pandu-lalu-alor-mengkudu,26266823,Kru Kasual - Hari Raya Haji ( McDonald's Pandu Lalu Alor Mengkudu ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),Up to MYR15 Sejam,N/A,"Alor Setar, Kedah",16 days ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/26266754-kru-kasual-hari-raya-haji-mcdonalds-pandu-lalu-shell-kota-alor-setar,26266754,Kru Kasual - Hari Raya Haji ( McDonald’s Pandu Lalu Shell Kota Alor Setar ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),Up to MYR15 Sejam,N/A,"Alor Setar, Kedah",16 days ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/26266854-kru-kasual-hari-raya-haji-mcdonalds-pandu-lalu-mergong,26266854,Kru Kasual - Hari Raya Haji ( McDonald's Pandu Lalu Mergong ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),Up to MYR15 Sejam,N/A,"Alor Setar, Kedah",16 days ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/26266821-kru-kasual-hari-raya-haji-mcdonalds-aman-sentral,26266821,Kru Kasual - Hari Raya Haji ( McDonald's Aman Sentral ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),Up to MYR15 Sejam,N/A,"Alor Setar, Kedah",16 days ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/26266850-kru-kasual-hari-raya-haji-mcdonalds-pandu-lalu-caltex-jitra,26266850,Kru Kasual - Hari Raya Haji ( McDonald's Pandu Lalu Caltex Jitra ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),Up to MYR15 Sejam,N/A,"Jitra, Kedah",16 days ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/26266733-kru-kasual-hari-raya-haji-mcdonalds-pandu-lalu-amanjaya,26266733,Kru Kasual - Hari Raya Haji ( McDonald's Pandu Lalu Amanjaya ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),Up to MYR15 Sejam,N/A,"Sungai Petani, Kedah",16 days ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/26266782-kru-kasual-hari-raya-haji-mcdonalds-central-square-f,26266782,Kru Kasual - Hari Raya Haji ( McDonald's Central Square(F) ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),Up to MYR15 Sejam,N/A,"Sungai Petani, Kedah",16 days ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/26266825-kru-kasual-hari-raya-haji-mcdonalds-city-plaza,26266825,Kru Kasual - Hari Raya Haji ( McDonald's City Plaza ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),Up to MYR15 Sejam,N/A,"Alor Setar, Kedah",16 days ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/25825257-health-advisor-kuala-ketil-kedah,25825257,Health Advisor ( KUALA KETIL KEDAH ),Watsons Personal Care Stores Sdn Bhd,"Up to MYR2,100 Sebulan",N/A,"Kuala Ketil, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/25701301-health-advisor-kuala-ketil-kedah,25701301,Health Advisor ( KUALA KETIL KEDAH ),Watsons Personal Care Stores Sdn Bhd,"Up to MYR2,100 Sebulan",N/A,"Kuala Ketil, Kedah",3 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/25700801-health-advisor-kuala-ketil-kedah,25700801,Health Advisor ( KUALA KETIL KEDAH ),Watsons Personal Care Stores Sdn Bhd,"Up to MYR2,100 Sebulan",N/A,"Kuala Ketil, Kedah",3 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/13084833-barista-mcdonalds-pandu-lalu-caltex-jitra,13084833,Barista ( McDonald's Pandu Lalu Caltex Jitra ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),"Up to MYR1,500 Sebulan",N/A,"Jitra, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/25825258-health-advisor-lotuss-bandar-puteri-jaya,25825258,Health Advisor ( LOTUS'S BANDAR PUTERI JAYA ),Watsons Personal Care Stores Sdn Bhd,"Up to MYR2,100 Sebulan",N/A,"Sungai Petani, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/13085255-barista-mcdonalds-pandu-lalu-mergong,13085255,Barista ( McDonald's Pandu Lalu Mergong ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),"Up to MYR1,500 Sebulan",N/A,"Alor Setar, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/25701302-health-advisor-lotuss-bandar-puteri-jaya,25701302,Health Advisor ( LOTUS'S BANDAR PUTERI JAYA ),Watsons Personal Care Stores Sdn Bhd,"Up to MYR2,100 Sebulan",N/A,"Sungai Petani, Kedah",3 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/25700802-health-advisor-lotuss-bandar-puteri-jaya,25700802,Health Advisor ( LOTUS'S BANDAR PUTERI JAYA ),Watsons Personal Care Stores Sdn Bhd,"Up to MYR2,100 Sebulan",N/A,"Sungai Petani, Kedah",3 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/22157781-crew-member-full-time-dominos-pizza-guar-chempedak,22157781,Crew Member (Full Time) ( Domino's Pizza Guar Chempedak ),Domino's Pizza,"Up to MYR1,700 Sebulan",N/A,Kedah,2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/22157784-crew-member-part-time-dominos-pizza-guar-chempedak,22157784,Crew Member (Part Time) ( Domino's Pizza Guar Chempedak ),Domino's Pizza,Up to MYR8.72 Sejam,N/A,Kedah,2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/21952211-crew-member-full-time-dominos-padang-serai,21952211,Crew Member (Full Time) ( Domino’s Padang Serai ),Domino's Pizza,"Up to MYR1,700 Sebulan",N/A,"Padang Serai, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/21842804-delivery-rider-full-time-dominos-padang-serai,21842804,Delivery Rider (Full Time) ( Domino’s Padang Serai ),Domino's Pizza,"Up to MYR2,500 Sebulan",N/A,"Padang Serai, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/21950378-crew-member-part-time-dominos-padang-serai,21950378,Crew Member (Part Time) ( Domino’s Padang Serai ),Domino's Pizza,Up to MYR8.72 Sejam,N/A,"Padang Serai, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/21842812-delivery-rider-full-time-dominos-baling,21842812,Delivery Rider (Full Time) ( Domino’s Baling ),Domino's Pizza,"Up to MYR2,500 Sebulan",N/A,"Baling, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/21952144-crew-member-full-time-dominos-pizza-kulim,21952144,Crew Member (Full Time) ( Domino's Pizza Kulim ),Domino's Pizza,"Up to MYR1,700 Sebulan",N/A,"Kulim, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/21950324-crew-member-part-time-dominos-pizza-kulim,21950324,Crew Member (Part Time) ( Domino's Pizza Kulim ),Domino's Pizza,Up to MYR8.72 Sejam,N/A,"Kulim, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/21950221-delivery-rider-part-time-dominos-padang-serai,21950221,Delivery Rider (Part Time) ( Domino’s Padang Serai ),Domino's Pizza,"Up to MYR2,500 Sebulan",N/A,"Padang Serai, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job/21842741-delivery-rider-full-time-dominos-pizza-kulim,21842741,Delivery Rider (Full Time) ( Domino's Pizza Kulim ),Domino's Pizza,"Up to MYR2,500 Sebulan",N/A,"Kulim, Kedah",2 months ago,Any Skill,part-time-kedah
https://www.maukerja.my/job?jobId=26432153&slug=barista-tealive-petronas-sungai-kob-kedah,N/A,"Barista@ Tealive Petronas Sungai Kob, Kedah",Tealive,"MYR1,700 - MYR2,300 Sebulan","Sepenuh Masa,",Karangan,3 days ago,N/A,part-time-kedah
https://www.maukerja.my/job?jobId=26431231&slug=cashier-sale-associate,N/A,Cashier- Sale Associate,Enhance Power Synergy Sdn Bhd (Petron Kota Kenari),"MYR1,700 - MYR1,900 Sebulan","Sepenuh Masa,",Kulim,3 days ago,N/A,part-time-kedah
https://www.maukerja.my/job?jobId=26408264&slug=crew-restaurant-bb-lotus-mergong-alor-setar,N/A,CREW RESTAURANT BB LOTUS MERGONG ALOR SETAR,BABAH VENTURES SDN BHD,"MYR2,000 - MYR2,000 Sebulan","Sepenuh Masa,",Alor Setar,5 days ago,N/A,part-time-kedah
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,part-time-kedah
https://www.maukerja.my/job?jobId=26398669&slug=serius-nak-duit-ejen-jualan-coway-income-rm3000-rm10000-tanpa-pengalaman,N/A,Serius Nak Duit? | Ejen Jualan Coway | Income RM3000-RM10000 | Tanpa Pengalaman,Coway (M) Sdn Bhd,"MYR3,000 - MYR20,000 Sebulan","Sepenuh Masa,",Alor Setar,7 days ago,N/A,part-time-kedah
