url,job_id,title,company,salary,job_type,location,date_posted,skills,source_combo
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,sepenuh-masa-pulau-pinang
https://www.maukerja.my/job/18619435-cafe-supervisor-penang-island,18619435,Cafe Supervisor (Penang Island),The Coffee Bean & Tea Leaf (M) Sdn Bhd,"MYR2,100 - MYR2,900 Sebulan",Sepenuh Masa,"Bayan Lepas, Pulau Pinang",a day ago,"Customer service, Food safety",sepenuh-masa-pulau-pinang
https://www.maukerja.my/job/26454286-field-sales-executive,26454286,Field Sales Executive,AE-Tronic (M) Sdn Bhd,"MYR2,800 - MYR3,900 Sebulan",Sepenuh Masa,"Bukit Mertajam, Pulau Pinang",11 hours ago,"Sales, Technical Sales",sepenuh-masa-pulau-pinang
https://www.maukerja.my/job/26454285-sales-representative,26454285,Sales Representative,AE-Tronic (M) Sdn Bhd,"MYR2,800 - MYR3,900 Sebulan",Sepenuh Masa,"Bukit Mertajam, Pulau Pinang",11 hours ago,"Sales, Technical Sales",sepenuh-masa-pulau-pinang
https://www.maukerja.my/job/26453885-project-engineer,26453885,Project Engineer,U-Teknik Trading Sdn Bhd,"MYR3,500 - MYR4,000 Sebulan",Sepenuh Masa,"Bukit Mertajam, Pulau Pinang",13 hours ago,"Technical Drawing, Cost Estimation",sepenuh-masa-pulau-pinang
https://www.maukerja.my/job/26454287-junior-sales-executive,26454287,Junior Sales Executive,AE-Tronic (M) Sdn Bhd,"MYR2,800 - MYR3,900 Sebulan",Sepenuh Masa,"Bukit Mertajam, Pulau Pinang",11 hours ago,"Sales, Technical Sales",sepenuh-masa-pulau-pinang
https://www.maukerja.my/job/26453876-design-engineer,26453876,Design Engineer,U-Teknik Trading Sdn Bhd,"MYR3,000 - MYR4,000 Sebulan",Sepenuh Masa,"Bukit Mertajam, Pulau Pinang",13 hours ago,"Electrical Design, Switchgear Design",sepenuh-masa-pulau-pinang
https://www.maukerja.my/job/26454283-eksekutif-jualan-penang,26454283,Eksekutif Jualan (Penang),AE-Tronic (M) Sdn Bhd,"MYR2,800 - MYR3,900 Sebulan",Sepenuh Masa,"Bukit Mertajam, Pulau Pinang",11 hours ago,"Sales, Technical Sales",sepenuh-masa-pulau-pinang
https://www.maukerja.my/job/26453522-account-manager-mandarin-speaker-needed,26453522,Account Manager- Mandarin Speaker Needed,Masdora Jewellery (M) Sdn Bhd,"MYR5,000 - MYR7,000 Sebulan",Sepenuh Masa,"Butterworth, Pulau Pinang",15 hours ago,"Auditing, Taxation",sepenuh-masa-pulau-pinang
https://www.maukerja.my/job/26454258-guru-tadika,26454258,Guru Tadika,MNC Childcare Centre Sdn Bhd,"MYR2,000 - MYR2,800 Sebulan",Sepenuh Masa,Pulau Pinang,8 hours ago,"Early Childhood Education, Child Development",sepenuh-masa-pulau-pinang
