url,job_id,title,company,salary,job_type,location,experience_level,date_posted,skills,source_combo
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,sepenuh-masa-gombak
N/A,N/A,Legal Officer/ Senior Legal Officer (Prosecution & Litigation),Kumpulan Wang Simpanan Pekerja (KWSP),Undisclosed,Sepenuh Masa,"Gombak, Selangor",Undisclosed,4 days ago,"Legal Research, Litigation",sepenuh-masa-gombak
N/A,N/A,Executive | Compliance and Quality Management,Kumpulan Wang Simpanan Pekerja (KWSP),Undisclosed,Sepenuh Masa,"Gombak, Selangor",Undisclosed,4 days ago,"Compliance Management, Regulatory Affairs",sepenuh-masa-gombak
N/A,N/A,Senior Analyst (Service Quality and Improvement),Kumpulan Wang Simpanan Pekerja (KWSP),Undisclosed,Sepenuh Masa,"Gombak, Selangor",Undisclosed,5 days ago,"Data Analysis & Performance Insights, Core Service Quality & Improvement",sepenuh-masa-gombak
N/A,N/A,IT Service Operation Senior Analyst,Kumpulan Wang Simpanan Pekerja (KWSP),Undisclosed,Sepenuh Masa,"Gombak, Selangor",Undisclosed,5 days ago,"Monitoring, Tools & Technical Skills",sepenuh-masa-gombak
N/A,N/A,Accountant (Grade WA9),International Islamic University Malaysia (IIUM),Undisclosed,Sepenuh Masa,"Gombak, Selangor",Undisclosed,12 days ago,"Financial Reporting, Knowledge of Standards",sepenuh-masa-gombak
N/A,N/A,Assistant Professor (DS13) - Department of Accounting Kulliyyah of Economics and Management Sciences,International Islamic University Malaysia (IIUM),Undisclosed,Sepenuh Masa,"Gombak, Selangor",Undisclosed,15 days ago,"Grant Writing & Management, Scholarly Publication",sepenuh-masa-gombak
N/A,N/A,Administrative Officer (Grade N9),International Islamic University Malaysia (IIUM),Undisclosed,Sepenuh Masa,"Gombak, Selangor",Undisclosed,12 days ago,"Office Suites, Calendar Management",sepenuh-masa-gombak
N/A,N/A,Assistant Professor (DUF13) - Department Of Pharmaceutical Technology,International Islamic University Malaysia (IIUM),Undisclosed,Sepenuh Masa,"Gombak, Selangor",Undisclosed,12 days ago,"Dosage Form Design, Pre-formulation Studies",sepenuh-masa-gombak
N/A,N/A,Associate Professor (DS14) - Department Of Information System,International Islamic University Malaysia (IIUM),Undisclosed,Sepenuh Masa,"Gombak, Selangor",Undisclosed,12 days ago,"Research Program Management, Advanced Bibliometrics",sepenuh-masa-gombak
