url,job_id,title,company,salary,job_type,location,experience_level,date_posted,skills,source_combo
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,sepenuh-masa-tuaran
https://www.maukerja.my/job/26266878-kru-kasual-hari-raya-haji-mcdonalds-pss-tuaran-town,26266878,Kru Kasual - Hari Raya Haji ( McDonald’s PSS Tuaran Town ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),Up to MYR15 Sejam,N/A,"Tuaran, Sabah",Up to MYR15 Sejam,5 days ago,Any Skill,sepenuh-masa-tuaran
https://www.maukerja.my/job/26266856-kru-kasual-hari-raya-haji-mcdonalds-pandu-lalu-tuaran-bypass,26266856,Kru Kasual - Hari Raya Haji ( McDonald's Pandu Lalu Tuaran Bypass ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),Up to MYR15 Sejam,N/A,"Tuaran, Sabah",Up to MYR15 Sejam,5 days ago,Any Skill,sepenuh-masa-tuaran
https://www.maukerja.my/job/16581472-delivery-rider-part-time-dominos-pizza-tuaran,16581472,Delivery Rider (Part Time) ( Domino's Pizza TUARAN ),Domino's Pizza,"Up to MYR2,500 Sebulan",N/A,"Tuaran, Sabah","Up to MYR2,500 Sebulan",2 months ago,Any Skill,sepenuh-masa-tuaran
https://www.maukerja.my/job/16581469-crew-member-full-time-dominos-pizza-tuaran,16581469,Crew Member (Full Time) ( Domino's Pizza TUARAN ),Domino's Pizza,"Up to MYR1,700 Sebulan",N/A,"Tuaran, Sabah","Up to MYR1,700 Sebulan",2 months ago,Any Skill,sepenuh-masa-tuaran
https://www.maukerja.my/job/16581475-crew-member-part-time-dominos-pizza-tuaran,16581475,Crew Member (Part Time) ( Domino's Pizza TUARAN ),Domino's Pizza,Up to MYR8.72 Sejam,N/A,"Tuaran, Sabah",Up to MYR8.72 Sejam,2 months ago,Any Skill,sepenuh-masa-tuaran
https://www.maukerja.my/job/13086795-barista-mcdonalds-pandu-lalu-tuaran-bypass,13086795,Barista ( McDonald's Pandu Lalu Tuaran Bypass ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),"Up to MYR1,500 Sebulan",N/A,"Tuaran, Sabah","Up to MYR1,500 Sebulan",2 months ago,Any Skill,sepenuh-masa-tuaran
https://www.maukerja.my/job/20426290-barista-mcdonalds-pss-tuaran-town,20426290,Barista ( McDonald’s PSS Tuaran Town ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),"Up to MYR1,500 Sebulan",N/A,"Tuaran, Sabah","Up to MYR1,500 Sebulan",2 months ago,Any Skill,sepenuh-masa-tuaran
https://www.maukerja.my/job/16581466-delivery-rider-full-time-dominos-pizza-tuaran,16581466,Delivery Rider (Full Time) ( Domino's Pizza TUARAN ),Domino's Pizza,"Up to MYR2,500 Sebulan",N/A,"Tuaran, Sabah","Up to MYR2,500 Sebulan",2 months ago,Any Skill,sepenuh-masa-tuaran
https://www.maukerja.my/job?jobId=26317451&slug=site-supervisor-cum-mechanical-maintenance-engineer-quarry-depot-mining-logistics-minings-blasting,N/A,Site Supervisor cum Mechanical Maintenance Engineer (Quarry-Depot-Mining-Logistics) Minings-Blasting,AG Staffing Malaysia,"MYR6,000 - MYR9,000 Sebulan",Sepenuh Masa,Tuaran,"MYR6,000 - MYR9,000 Sebulan",9 hours ago,N/A,sepenuh-masa-tuaran
https://www.maukerja.my/job?jobId=26260691&slug=spa-therapist,N/A,Spa Therapist,Thai Odyssey Management Services Sdn. Bhd.,"MYR2,800 - MYR2,800 Sebulan",Sepenuh Masa,Tuaran,"MYR2,800 - MYR2,800 Sebulan",5 days ago,N/A,sepenuh-masa-tuaran
https://www.maukerja.my/job?jobId=26178423&slug=general-clerk,N/A,General Clerk,OLUNDUS SDN BHD,Undisclosed,Sepenuh Masa,Tuaran,Undisclosed,16 days ago,N/A,sepenuh-masa-tuaran
https://www.maukerja.my/job?jobId=26138258&slug=aircond-technician-commercial-vehicles,N/A,Aircond Technician (Commercial Vehicles),Zetamix Sdn Bhd,Undisclosed,Sepenuh Masa,Tuaran,Undisclosed,20 days ago,N/A,sepenuh-masa-tuaran
https://www.maukerja.my/job?jobId=26061792&slug=aircond-technician-commercial-vehicles,N/A,Aircond Technician (Commercial Vehicles),Zetamix Sdn Bhd,Undisclosed,Sepenuh Masa,Tuaran,Undisclosed,a month ago,N/A,sepenuh-masa-tuaran
https://www.maukerja.my/job/24282478-graduate-employability-program-mcdonalds-pandu-lalu-tuaran-bypass,24282478,Graduate Employability Program ( McDonald's Pandu Lalu Tuaran Bypass ),McDonald's Malaysia (Gerbang Alaf Restaurants Sdn Bhd),Up to MYR12 Sejam,N/A,"Tuaran, Sabah",Up to MYR12 Sejam,8 months ago,Any Skill,sepenuh-masa-tuaran
