place_url,clean_review
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,we absolutely loved every minute of staying in a museum! the history of george town was so cool and the blue mansion was awesome! the food and cool street art was definitely a highlight of our trip! would definitely be back!
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,in my opinion the tour of the mansion comes highly recommend. i thoroughly enjoy the 45 minute rundown of the mansion s history and the many artifacts on display. it is amazing to see how well the mansion was restored and maintain to this day and with novice interest in architecture i m blown away by the historical aesthetic of the place. special mention to the tourguide sally who provided a very informative educational and most importantly entertaining guide of the mansion. you can tell she has a lot of passion for this beautiful building and its history. highly recommend any history buff to conduct the tour.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,excellent location and beautiful surroundings. great choice for breakfast. it is a little noisy at night but there are ear plugs provided for sleeping and the ambience during the day is very peaceful. guest comfort is well taken care of. it feels good to stay in such a historically important building and surrounded by great craftsmanship. very clean and has a turn down service.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,did not stay but was a great experience around the museum at a good price. the staff at the entrance were very friendly and kind with us.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,an old style boutique hotel with wonderful atmosphere. relax on a daybed in the inner courtyard or by the pool. we greatly enjoyed relaxing after a busy 2024. little touches like hand delivered sweet treats to our room each afternoon enhanced the experience. staff addressing us by our names from the first made us feel very welcome. in a great location close to lots of food options public transport and an easy walk into the unesco zones of georgetown. the staff deserve recognition for always being on hand if needed but quiet calm and discreet. the cafe mangaa served a fabulous range of savoury dishes and was one of the few places we found where decent wine by the glass was offered. thank you for a wonderful stay at the blue mansion.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,the iconic blue mansion is truly a sight to behold stunning architecture that tells a story at every corner! inside they have a cozy restaurant where we took a refreshing break with some delicious iced tea just what we needed after wandering around under the blazing sun. it s the perfect spot to cool down soak in the history and recharge for more exploring. definitely a must visit when you re in penang!
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,don t go if you have limited time. go to green mansion instead. i paid rm75 full price for 3pax but the courtyard was still under restoration. they should have done it years ago given the time they had. over rated attraction. the main hall the exterior was the only impressive section of the mansion. the exhibitions were also poorly done. we were not allowed to roam most of the mansion. staff was rude as well. compared to green mansion blue mansion is not worth the visit. the management was only taking advantage of the status and history of the mansion not providing actual value to cultural tourist. felt conned
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,did a tour here. really enjoyed it. sally was a fantastic guide! thank you
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,wonderful historical hotel. great amenities and close to major attractions.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,we loved our stay here. this unesco world heritage site is beautiful and the staff were fantastic. a special shout out to hana on reception who was extremely helpful. every evening we came back to our room to a lovely message she had hand written on a banana leaf. neelan on the bar was one of the nicest guys i ve ever come across. moni was a character and my brother dave the trainee on the gate always welcomed us warmly. our room was fantastic and the staff really couldn t do enough for us.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,came for the walking tour. the architecture of the building and the conservation efforts are notable and the reason for the tour and popularity of the mansion. the tour guide was funny and made the experience really enjoyable. the story of the family was fun. there are only two tours a day at 11 and 3.30 and tickets can only be purchased 10mins before each tour which is a system i really like.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,our dinner was excellent and the service provided by rubel made the experience so much more pleasurable. it was lovely dining at this establishment
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,it was an amazing experience to join the guided tour led by ms. alexis. she is highly knowledgeable about the history and patiently assisted us throughout the tour. fyi you need to book the guided tour in advance through their website.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,paid rm 25 self guide tour but since didn t bring earphone along so i didn t listen to it. love the building and architecture which is well maintain. i feel that they could ve add on more displays such as the kitchen equipments what are some specialties dishes embroidery and shoes as well.. rest room was really nice adding a bowl of pandan leaf is such a great touch. there s water provided too. good place to just sit and chill. there s restaurant and bar inside.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,we did the self guided tour 45 minutes bring your own headphones airpods to listen to narration . the mansion is beautiful but the self guided tour is more limited than the guided tours that are offered at 11 30am and 3 30pm so i would recommend booking one of those prior to your visit
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,i have somewhat mixed feelings about this. the place is stunning but with just the entrance ticket you can only see a few rooms. those rooms are indeed magnificent. the details in them showcase the finest craftsmanship and are some of the best examples of their time. it s a shame that most of the manor is not accessible to regular visitors. i suppose one should stay overnight at the blue manor or dine at the restaurant. so the area that is accessible is not worth the price but it s still a wonderful place. if money is not an issue i definitely recommend visiting.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,i did the english guided tour at 11am with other tourists. entry fee rm25.00 which can be purchased from the guard house on the left of the mansion. you can stay back after the guided tour to take photos enjoy the magnificent surroundings and visit the gift shop. the guided tour is a must. enjoy!
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,the staff was really kind and helpful! the location is lovely and definitely worth visiting if you come to penang
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,was there for a self tour it s 25rm for each person. and you need to book online which there is only 2 tours per day. it was very pretty outside and you can feel its history also from the inside. but the place is very small nothing much to see. there is only very little display and a lot of places is off limit because it s where their guest stays. they also have a souvenir shop but nothing much to buy tho. it is quite pricey for such a short tour which we didn t know the place was that small. also i would recommend that they could let us redeem a cold drink? maybe people will think it s more worth going? because it s quite hot inside.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,i attended a guided tour today the guide was friendly and knowledgeable and the restoration details and conservation efforts were impressive. however i was disappointed that the tour only takes you to the lobby atrium and a museum display upstairs. it was also crowded with 40 50 attendees. this option would suit most mainstream tourists but wasn t enough for design and architecture lovers like myself. i wish that there was an option in between doing this tour and paying more to stay at the hotel overnight.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,the blue mansion is more than just a historic house it s a journey into the opulent past of penang s heritage. located in the heart of george town this unesco awarded site is one of the best preserved examples of chinese courtyard style architecture in southeast asia.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,i was supposed to stay for four nights but checked out before the first night due to a leaking roof that dripped directly onto the bed and woke me up. when i called the front desk to report the issue they came to my room with two towels and suggested shifting the bed. they said there was nothing else they could do speaking in an extremely nonchalant tone as though i was responsible for solving the problem myself. to make matters worse they added that they couldn t move us to another room because the hotel was fully booked. the manager mentioned they can shift me to another room tomorrow but my trust in the hotel and their service is completely lost. as the manager continued to plead that they ve never received complaints about their roofs before which is an obvious lie. then they suggested to shift us to a room on the first floor so we won t be affected by the leaks. which is another way of saying they ll just push the problem to some other guest. the manager asked me to be more understanding of a heritage hotel over a century old. however when i m paying nearly 200 usd per night well above the average in the area i think the least i can expect is a proper roof over my head. what s even more baffling is the staff s nonchalant attitude which makes it clear that leaks are a common issue in the mansion. this is completely unacceptable especially considering the exorbitant prices they charge. it seems the hotel has grown arrogant due to its high occupancy rates. if the building requires maintenance to fix the roof then close it for a month and address the issue properly. leaving it as is is not only unacceptable but also a safety hazard. the magic of staying in a historic mansion fades very quickly when you can t meet basic expectations like shelter from the rain. while i understand the challenges of maintaining an old mansion i cannot justify the price or the lack of basic standards. i would not recommend this hotel to anyone. with this price you can find a way better room.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,they have 2 tours a day at 11 30 and 3 30 better to buy tickets the day before. super interesting tour with lots of insights on the man s life and his gorgeous blue mansion. so beautiful it appears in many movies like indochine or crazy rich asians.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,very interesting tour to discover history. 11.am and 3.30 daily. try to fit it into your schedule if you are interested in history. you won t be disappointed. well stocked bar for a quick gin and tonic
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,took a tour here and the tour guide was very engaging. she explained about the mansion s history and how it was built. update i have finally managed to stay here for a weekend when i visited penang recently. my room was huge and airy and i love all the wooden antiques there. i love the tub in my bathroom and the linen and sheets were white crisp and clean. the service was amazing. i felt very welcome and everyone was warm friendly and engaging especially the manager fazli who was incredibly courteous and made my stay a memorable one.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,wonderful! definitely stay here even if for just a night. instagram perfect. unique and very special for an authentic stay in penang. excellent service beautiful well appointed rooms instagram perfect mansion hotel and impeccable service.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,the self audio tour requires you to download a separate app. poor accessibility. the app also has ads as well. just host the audio on a web browser or provide separate dedicated audio devices like at other attractions. bring your headphones too.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,didn t stay in the hotel but took a guided tour. fascinating and beautiful place tour guide was very good and amusing. explained the history decor and people who built and owned it. most of the wings with bedroom areas were out of bounds to the tour which is only right and there was more than enough with the public areas and the set aside rooms with history clothing etc. only slight criticism is the guide used a cheek mic with mini speaker which was distorted so it was a little hard to make out what was said at times.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,our lunch experience at here coincided with a guided tour of the historic residence making it truly memorable. the ambiance was welcoming and the service was impeccable. we were fortunate to have a knowledgeable guide who provided fascinating insights into the history of the place while we enjoyed our meal. the food itself was delicious with a variety of options to choose from. each dish was prepared with care and attention to detail and we especially enjoyed. overall our visit left a lasting impression. combining a delightful dining experience with a glimpse into the past offers a unique and enriching outing for locals and tourists alike. highly recommend it!
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,the building and our room was incredible. however the staff and service were not up to scratch. i was expecting high levels of service and hospitality but it was poor. particularly the staff at breakfast they didn t clear plates should have provided instructions guidance introduction to how it worked they would have to be asked to take our orders breakfast was not out and ready at breakfast start time. the bell staff who brought are luggage was very dramatic and acting about how tough carrying our bags the short distance was to get a tip. we had an ant problem in our room and our mini fridge exploded after staff put it on too cold when i reported it to reception i got no apology. concierge service was good. i d stay one night for the experience not your whole stay
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,beautiful historic chinese mansion. good breakfast. restaurants are on site but we didn t try them. fairly easy walk into town to look around. free mansion tour for guests was very interesting particularly learning about feng shui.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,we were excited to see the mansion and learn about the history. we asked for the private tour booked on and came back an hour later. we were told to sit and wait only to find out we had been booked onto the audio guide that we didn t want. after explaining our concerns we were told they couldn t accommodate. this was just fustrating as we were misled. the tour itself is dismal. wifi keeps dropping in and out and half the guide focusses more on the cafe and gift shop. supposedly to upsell. personally i think this was not a good experience
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,i m kind of conflicted on how to rate this place because if you re just visiting it s worth a visit. however if you miss one of the tours there s not much to see. they have daily guided tours at 11 am and 3 30 pm. cost is 35 rm for 45 mins. if you miss those times then they have the self guided audio tours. the cost of that is 25 rm. the audio part is very short. there are two floors you can explore. there is some reading. outside of those two floors that s it. you can only see everything if you book a room. the guided portion you can see a bit more. meh overall this is a 3 out of 5. it only became popular among tourists because of the mahjong scene at the end of crazy rich asians.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,truly the most amazing stay during our vacation. awesome service nice and friendly staff we love you! the breakfast was the best concept i ever saw local fresh traditional but modern with a creative touch. we did not miss anything.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,don t bother with the audio self guided tour it s basically just marketing for the hotel. starts off with some interesting information but seems like they really don t know much about the man the tour is supposed to be about. the guided tour is probably better but can be booked up several days in advance. mid.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,beautiful hotel. everything is so beautiful. downside is you may not want to leave the premises to explore because it is so lovely.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,we didn t stay here. we just did a day visit. it s beautiful and well worth it. also gets you out of the super hot daytime sun for a couple of hours. not expensive to enter. and not too busy. lots of people dressing in period clothing and having photos taken. it s actually quite nice to watch and see people enjoying themselves.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,a disappointment. not so ornate. furniture are donated odd period pieces to fill the space. only shown a few rooms. the guide was good with his presentation history of the building it s owner though. perhaps the hotel portion of the building could be more impressive.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,we visited the blue mansion as tourists not residents. got there fairly late around 5ish and we had to wait until 5 30 for reception to be available to get tickets and was still able to go in and look around. so check times. the surroundings inside are incredibly serene photos came out amazing. the restoration of that building really gives us an idea of how beautiful these buildings were. we didn t take the guided tour but can hear the guide talking to the group with a lot of in depth detail and stories.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,we loved staying here for three nights beautiful spacious rooms great individual touches and a real historic feel. would definitely recommend booking months in advance.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,be a guest in your own museum when you walk into cheong fatt tze aka the blue mansion it honestly feels like you ve stepped back in time a hundred years. the building has been beautifully restored and has this rich exotic vibe that hits you right away. the staff totally match that atmosphere they re super helpful and incredibly friendly. one of them even brought us by car over to armenian street when we asked where to find the best street art. they hold doors open for you move ropes out of the way when they can and there s a warm smile wherever you go. and the hotel itself? they don t use room numbers each room has a name. ours was called fragrant poem and we had to use this old fashioned 100 year old key to open the door. inside the room had all the modern comforts but with antique touches in the furniture and on the walls. it was honestly very nice. breakfast was another highlight super tasty really well done and a little different each day. just to show how special the building is they do guided tours twice a day don t worry not through the guest rooms and as a hotel guest you can join for free. the funny thing is during the tour you might catch a little wink from one of the staff who recognizes you it s a nice touch . long story short cheong fatt tze is one of the most unique and authentic places we ve ever stayed. and while the price per night is relatively high at least by malaysian standards if this place were in the netherlands where we live it would easily cost five times as much. totally worth it.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,my entire family experience at this heritage house was deeply disappointing. much of the areas are restricted exclusively to hotel guests only. the few areas accessible to visitors have a handful of antique furniture pieces and some ancient clothing .if to compare the entry fee against limited access make it a poor value for money. the entire visit took us not.more than 10 minutes compared to 30 minutes to reach this place.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,great stay at the blue mansion for nyn. great surprise with the jazz bands at the indigo resturant and the bar. good location and walkable within the city. next door to the red house for local food and entertainment. only concern was some
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,we had a fantastic time at the cheong fatt tze blue mansion. the hotel is beautiful with a lovely history. they do a nice afternoon tea and have great breakfast options and a lovely bar for the evenings with live guzheng performances. the staff were extremely supportive and caring even when i made a mistake with my booking they went out of their way to fix it for me including giving me their direct whatsapp number and regular updates. the room was fantastic and comfortable. if ever back in penang i wouldn t stay anywhere else.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,don t go to the museum on the self guided tour! limited access and the information available is fairly superficial. maybe better with a guide. also the toilets were gross because of bad water pressure for flushing
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,visited the mansion as tourist not as guest so unable to write a proper review about the place and service. only selected areas are permissible for non guest and they are quite limited. a very short tour which is a shame because entrance ticket is quite expensive for such quick walkaround. we were there when they host the jazz event if i recall correctly. we would like to explore more but alas.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,visited the blue mansion doing the self guided tour. you need to bring your phone and own headphones. the wi fi is really poor so you only could listen to the tour in certain spots. overpriced at around 5 euros for less than 30 minutes as it basically is just the lobby courtyard and a few rooms as the rest is restricted for guests of the hotel only.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,nice place to visit. it has a long and interesting family history passed down to the people visiting this age old house. this is the place worthwhile to visit. of course the witty explanation of the guide gives the tour more flavor. also i would like to thank one of the staff for kindly helping me a lot in taking pictures and everything. he has to be recognized for sure. forgot his name unfortunately his name starts with t and ends with y . i enjoyed it a lot there.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,we didn t stay at this hotel but just did a quick tour while in malaysia. it s a nice cute spot for some nice photos. we got ours taken by selva his skills are amazing and his enthusiastic in customer satisfaction lit up the entire tour.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,this is the most special place i have ever stayed in. we started the visit with the tour. the chinese lady conducting the tour was the best guide i have ever seen so knowledgeable to a very detailed level. the rooms and inside of the mansion are all beautifully done out and restored so that you really feel you are stepping out in time. best of all was breakfast in the courtyard looking at the ornate door and cocktails in the blue bar. our family of four will never forget this experience.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,the blue mansion is definitely a must when in penang . you can do a guided tour or a self guided tour. we opted for the self tour which suited our needs as we didn t want to be locked in with a guided tour where they offer at certain times. there is a bar there if you want to order some drinks and spend a little extra time in the mansion. definitely wouldn t pass it up if you re in penang due to its history.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,unforgettable stay at the blue mansion. due to limited availability we experienced two rooms the han triple suite blue room first floor and a more modern one on ground floor. the han triple suite was amazing and i would recommend it if you have the choice. we did 5 nights which was more than enough for penang. the pool is very basic and the breakfast was excellent.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,the blue mansion is the best accommodation in penang. only 18 bedrooms so you must be lucky to sleep there. the place is actually like a museum people pay tickets to visit. the rooms are nothing short of magnificent. xixth century character in the architecture and furniture in a traditional chinese style. amenities are definitely xxth century with strong wifi and air conditioning service is top notched. upon arrival the lock to the room was jammed. but the staff quickly upgraded me to another room. special mention for the breakfast leaning towards chinese food served in the courtyard. most unique experience you get to cut your salad before eating eat. certainly the freshest salad i ve ever had. only regret no gym but there s a small swimming pool and if you re in luck you can get one of the rooms with direct pool access through the garden.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,this is a beautifully restored building with a rich and fascinating history. the attention to detail the care taken to enhance the environment and the staff respect for the space was wonderful. breakfast provided an interesting variety. the massage services arranged were well worth the time and expense. rooms are spacious with plenty of outdoor nooks and crannies for quiet contemplation. entertainment show casing local talent was soothing demonstrating a tangible interaction between the hotel and the community. commendable!! the tour of the mansion was engaging and informative. i found most of the staff friendly respectful and eager to accomodate a visitor. they are happy to provide information to enhance a visit to penang and take pride in their city. it was important to me as a regular traveler that not one member of staff complained about their job or showed any signs of discontent in their employment. it makes the energy and atmosphere of the blue mansion so much more!!! the gift shop is a haven of unique delights especially if one does not want to buy the global brands available in every mall and duty free shopping site. using the local grab system of transport was easy. the hotel is extremely accessible with various sites of interest within walking distance. as a woman traveling alone in malaysia i felt safe and comfortable. i sincerely hope it remains this way and continues to be respectful of women. i also found it to be extremely child and family friendly. my only complaint is a minor one... the complimentary ironing made suitcase creases worse... garments folded instead of on hangars. i highly recommend a stay here... and will most assuredly be returning.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,staff are friendly and helpful. the guided tour is professional and arouses ones s interest on the history of the mansion. the room is well kept and clean. the courtyard is beautifully decorated in a serene atmosphere. it s a nice place to stay outdoor if the temperature is not so hot. breakfast is of high quality with excellent service. the buffet bar of fruit and hot dishes is different everyday.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,it is a building imbued with charm and historical allure not merely a house but a crystallized epic of art and culture. with its deep indigo exterior walls exquisitely carved wooden windows an artfully arranged chinese style courtyard and western decorative details it showcases a distinctive architectural style much like an isolated blue gem silently recounting a century old tale. i am especially grateful to these two staff members danial and izham for their help which has given me a deeper understanding of this place.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,not as good as expected. it s called a former residence but it s more like a small courtyard where anyone can take pictures. there s nothing particularly worth visiting but the number of people entering each hour is limited and most people take pictures in a few places. if you come here specifically it s totally unnecessary. the staff at the door have a bad attitude but the staff at the ticket office have a good attitude. it should be noted that even if the official website shows that the tickets are sold out you can still wait at the small iron gate for the release once an hour. it s not a worthwhile experience. maybe it s better for young people who like taking pictures.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,cheong fatt tze s blue mansion is a striking heritage landmark in george town penang offering a glimpse into the life of one of the most influential chinese merchants of the 19th century often referred to as the rockefeller of the east. this prized residence definitely went through years of meticulous restoration to shine again in its former glory holding a slice of history unknown to many even local malaysians today the mansion operates as a boutique hotel and museum whereby most areas are restricted to in house guests only. tickets costed rm25 via walk in on the left side entrance with self guided audio tour downloadable on your phone headphones recommended to fully indulge whilst on the go. follow through the experience by dropping by the outdoor cafe at mangga their pancakes are delicious! great to hop in on the crazy rich asians and catch a glimpse of the set in the movie too!
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,we stayed in the blue mansion for one night and had such a wonderful time. it s such a beautiful place where you feel instantly relaxed as soon as you enter. we used the pool which was lovely as well and did the guided tour of the mansion which was very interesting. i would definitely recommend a stay here to any friends or family visiting penang.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,it s hotel. i review only for the looking from outside. it seems like historical hotel. and they also provide the tour but it seems like it s very popular even i checked 5 days ago then i could not find any available ticket may be because of the holiday season... anyway it looks nice in blue.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,really not worth it.save your time and visit other places this place is just a simple blue building in the middle of the city. of course there s some history of a chinese merchant who created the first winery in malaysia and it s now the biggest in china and so on but the villa itself is really not that special. the operating hours limit the visitors to amount of 16. just save your time drink a singapore sling and have a nice day at the beach instead
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,just fabulous. beautifully restored mansion with wonderful attention to detail and great integrity reflecting its history. internal courtyard is perfect for breakfast or a pre dinner g t. the staff are just terrific all very well trained friendly helpful and very professional. great value given the overall quality of the experience. we can t recommend highly enough.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,from the moment we arrived we felt cared for by the staff at the blue mansion! they brought us tea assisted with luggage had our room prepared with some lovely surprises for our anniversary and gave us a drink ticket to use at the bar to celebrate. the property is beautiful and wonderfully kept. we enjoyed the museum aspects of the house and the fact that each room feels like a museum. the staff were so helpful with recommendations of where to go around penang and were always warm and welcoming. in the evening on our first night at the mansion they brought us some lovely desserts. they really made our stay feel special and it is something we will remember for many years to come!
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,beautiful mansion with its rich history. unfortunately it s fully booked for the hotel room and it has passed the afternoon tea time so we purchased a ticket for rm25 each person to visit the place. this place is also featured in crazy rich asians movie as well. nice place to visit however there are only few rooms.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,it is a very enjoyable and unique stay i can t stop taking pictures since almost every corner every furniture or plant tree has soul. in summary it is a must stay in george town.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,came for the walking tour a few years back and returned as a live in guest recently. it was a worthwhile experience as we got access to the entire mansion with lots of interesting areas to explore. the collection of antique furnishing is impressive and the classical straits chinese decorated rooms are really nice to stay in. book a suite for maximum comfort and enjoy looking at the fine details such as architectural blueprints of the mansion reframed as drawings to decorate the walls. also book a table at the adjacent mangga cafe for a jazzy entertainment to accompany your evening meal.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,not sure if malaysia s unesco places have staff who are somewhat rude? this is the second unesco place i visited and had a very bad welcome experience. upon arrival by grab the person at the main entrance s first question was what you want? in an unfriendly tone. i thought it should have been how can i help you? the guided tour was entertaining and i learned more about some history. could spend about 45mins or so with the guided tour.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,absolutely not worth the hype. the tour contents were underwhelming to say the least barely 15 minutes long but worth 59 rm. the pinang peranakan museum is a much more worthy option for international tourists.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,great place to visit . tickets confusing . they said tickets are sold out but we bought 50 rm worth at cafe next door and we re then allowed in. interesting history and worth the visit.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,we stayed in the pool rooms which open on to the beautiful gardens and pool.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,staying at the blue mansion in penang felt like stepping into a living storybook rich with history romance and intricate beauty. this iconic indigo hued heritage home is more than just a place to rest it s an experience that immerses you in the legacy of cheong fatt tze with every corner whispering tales of the past. the architecture is stunning with detailed woodwork stained glass and an elegant mix of eastern and western design. rooms are spacious and thoughtfully preserved offering modern comfort wrapped in old world charm. one of the highlights was the charming bar tucked within the mansion s atmospheric halls. it s a moody intimate space where time seems to slow down. the bar offers a well curated list of cocktails with creative nods to penang s cultural melting pot. i sipped on a house special infused with local spices which was both surprising and delightful. the bartenders were warm knowledgeable and happy to share stories about the mansion s past. whether you re a history lover an architecture enthusiast or simply someone seeking a memorable stay the blue mansion delivers a unique blend of elegance and heritage. the bar alone is worth a visit perfect for a quiet enchanting evening.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,gorgeous mansion and enjoyed their guided tour. pity we could not see any hotel rooms. ticket box employee kiruna deserves some compliments as well very cheerful and friendly!
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,the parts of the house that can be seen on the tour are very nice. however most of the mansion is closed to the public. the tour could be reduced to 15 minutes. i wouldn t recommend it for international tourists.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,v friendly hotel. while hotel is small it also means guests would rcv dedicated services and full attention. hotel is rich in history. so never miss the guided tours which are in high demand free for hotel guests .close to many of the popular local foods. and just 20min from the airport.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,i wanted to eat here but they serve western items. but i still decided to do the tour. the tour guide was friendly and enthusiastic about the history of the blue mansion. it looks absolutely gorgeous. and restoration is very well done. could not hear fully of the tour guide that spoke in english since our group was quite big decided to walk around and take some selfies instead. i could do without the tour if it s too crowded.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,stunning hotel for the price. bedrooms are large well air conditioned good sized bathrooms too. the hotel itself is beautiful with plenty of spots to sit and relax with a drink and take in the surroundings. it s a short walk 5mins or so to get into the heart of georgetown where there are plenty of cafes shops bars restaurants and convenience stores too. thoroughly recommend it and would definitely go back.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,i went for a guided tour which was very informative and entertaining. the tour guide was great and it was fun learning about the history of the mansion and how it was maintained. there are also self guided tours available. the guided ones should be booked online in advance to secure a spot. it costs rm 25 and lasts about an hour. would definitely recommend.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,i went on the guided tour and the tour guide was amazing. i wasn t able to catch her name but she explained the details of the blue mansion. the house itself showed many beautiful historical artifacts and the facts were interesting too.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,excellent place to go if you love history. rags to riches story of a man who traveled the world and returned to heavily influence the development of penang. the architecture of the mansion is also impressive.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,a must visit in penang! the blue mansion is a stunning blend of chinese architecture and colonial influences. rich with history every room and corridor tells the story of cheong fatt tze s legacy. the guided tour is informative and well paced offering insights into the mansion s construction symbolism and restoration. it s beautifully preserved and makes you feel like you ve stepped back in time. great for history lovers architecture buffs or anyone looking for a unique cultural experience. don t miss the iconic blue walls and intricate tilework absolutely instagram worthy!
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,i didn t stay at the mansion but joined the tour last friday. it was one of the best tours i had. the guide a conservator was a wonderful storyteller as she played a huge role in the mansion s conservation. she shared the ups and downs the history of the mansion and the family. it was definitely more than 45 minutes and worth even more than rm26 ticket. please book online prior to the visit. i definitely value unesco sites more than before. i would love to stay there next time!
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,amazing hotel the architecture is really stunning staff also super friendly and helpful.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,skip the visit. disappointing. not much to see. basically you get to visit the lobby of a hotel.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,cool building but the tour is not worth it. 25 ringgit for constant advertisements to stay at the hotel. 3 out of the 12 parts of the tour are focussed on selling you things.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,an amazing hotel the most beautiful place. oozes character and history. stylish comfortable rooms. divine architecture and styling. nice bar good wine list. pool area quiet and pretty though next to main road . one of our favourite ever places to stay.
https://maps.app.goo.gl/cUejB9icyXMEBfHw8,if you like to live in historical mansion and learn the story of a chinese businessman and how he came about with the mansion this is the place you should go too. the person who conducted the mansion tour tells the story so lively that it takes your mind back to those days and make you imagine how life was in that mansion back in that century. rooms are equipped with bathroom attached and many designs available furnitures are mostly antiques furniture. don t miss trying their restaurant indigo for example fine dining in the mansion serving good food
